,dsg_fuyu,dsg_llava,dsg_mplug,tifa_fuyu,tifa_llava,tifa_mplug,clipscore,blipscore,alignscore,dsg_mplug1,tifa_mplug1
0,-0.5442524587202987,-0.6129074119234441,-0.6534068441212051,-0.46480906366663854,-0.499052403412782,-0.7589809357310344,-0.8617321601910983,-0.2721468267280839,-0.749044926227296,-0.8880037893536779,-0.872700330219984
1,0.41833001326703784,-0.8651483716701107,-0.39367457598003963,0.20556456574004972,-0.9183300132670378,-0.7834783849371485,-0.7977240352174657,0.15954480704349314,-0.47863442113047944,-0.9183300132670378,-0.9409585518440984
2,-0.875129238016038,-0.9146284129379515,-0.9590217557417419,-0.8560925616197692,-0.9553962961068022,-0.9553962961068022,-0.8761313328397615,0.5471932210140392,-0.8761313328397615,-0.8540167325284749,-0.9286068403021192
3,-0.570057996717679,-0.8819171036881969,-0.8366600265340757,-0.33013830289821816,-0.8819171036881969,-0.4637634554872108,-0.6381792281739725,0.7977240352174657,-0.47863442113047944,-0.8819171036881969,-0.570057996717679
4,0.13370765374541305,-0.24650332429581728,-0.1590909864834668,0.38032342862399626,-0.4534612804592144,-0.4306682742905256,-0.28930814093481233,-0.1530995659719233,0.015252609436172071,-0.2937655387680146,-0.7764393877423388
5,-0.6158039342219627,-0.8501332686959482,-0.885224212591517,-0.5344112629525645,-0.7651175010644731,-0.6964226829573393,-0.8166976589099861,0.4376660014032785,-0.8251113453549069,-0.9337584768490103,-0.6330291015639186
6,-0.832205499569505,-0.8851927610361087,-0.3602409494564471,-0.8705226983514821,-0.8095762069745667,-0.8398672086033664,-0.7244281299575158,0.0809340307798949,-0.9068782894254229,-0.8727727792692627,-0.7800158156940308
7,-0.5277877688905709,-0.6104482175599081,-0.665496680627991,-0.5778315223540349,-0.6871815969666708,-0.7154940760279062,-0.70759629607421,-0.4693586964012966,-0.7148354222535607,-0.7561274599920068,-0.8451257260165788
8,,-0.8883731494269607,,,-0.9206046607322712,,-0.781418150073744,0.6675132266954861,-0.655657075595475,-0.7470085605410602,-0.708357803960221
9,-0.7301702494269842,-0.9237419703871919,-0.7125392966691845,-0.7171388333202617,-0.790213046906249,-0.7259956547824133,-0.8735273518840568,-0.08400988306398814,-0.8493866547810015,-0.7828323383646615,-0.6731221387401621
